method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,visual_counterfact_size_000396,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000396,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000396,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000396,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000399,prospective,visual_counterfact_size,64,True,True,blur|irrelevant|counterfactual,False,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000399,prospective,visual_counterfact_size,128,True,True,blur|irrelevant|counterfactual,False,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000399,prospective,visual_counterfact_size,256,True,True,blur|irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000399,prospective,visual_counterfact_size,432,True,True,blur|irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000406,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,True,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000406,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000406,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000406,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000411,prospective,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000411,prospective,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000411,prospective,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000411,prospective,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000412,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,True,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000412,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000412,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000412,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000414,prospective,visual_counterfact_size,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000414,prospective,visual_counterfact_size,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000414,prospective,visual_counterfact_size,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000414,prospective,visual_counterfact_size,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000415,prospective,visual_counterfact_size,64,True,True,irrelevant,True,True,False,True,False,False,0111,128,True
fastv,visual_counterfact_size_000415,prospective,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000415,prospective,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000415,prospective,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000418,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000418,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000418,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000418,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000420,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000420,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000420,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000420,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000423,prospective,visual_counterfact_size,64,False,True,gray|blur|irrelevant|counterfactual,False,False,False,False,False,,0011,256,True
fastv,visual_counterfact_size_000423,prospective,visual_counterfact_size,128,False,True,gray|blur|irrelevant|counterfactual,True,True,False,True,False,,0011,256,True
fastv,visual_counterfact_size_000423,prospective,visual_counterfact_size,256,False,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000423,prospective,visual_counterfact_size,432,False,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000424,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000424,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000424,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000424,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000433,prospective,visual_counterfact_size,64,False,True,gray|blur|irrelevant,True,True,False,True,False,,0111,128,True
fastv,visual_counterfact_size_000433,prospective,visual_counterfact_size,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000433,prospective,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000433,prospective,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000434,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000434,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000434,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000434,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000435,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000435,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000435,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000435,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000440,prospective,visual_counterfact_size,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000440,prospective,visual_counterfact_size,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000440,prospective,visual_counterfact_size,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000440,prospective,visual_counterfact_size,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000448,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000448,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000448,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000448,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000458,prospective,visual_counterfact_size,64,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000458,prospective,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000458,prospective,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000458,prospective,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000464,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000464,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000464,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000464,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000466,prospective,visual_counterfact_size,64,True,True,blur|irrelevant,False,True,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000466,prospective,visual_counterfact_size,128,True,True,blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000466,prospective,visual_counterfact_size,256,True,True,blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000466,prospective,visual_counterfact_size,432,True,True,blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000468,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000468,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000468,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000468,prospective,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000469,prospective,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0000,full,True
fastv,visual_counterfact_size_000469,prospective,visual_counterfact_size,128,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0000,full,True
fastv,visual_counterfact_size_000469,prospective,visual_counterfact_size,256,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0000,full,True
